File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Experiment target	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF594DZH	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR567QAD	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	ZBTB34-human	2	2_1							/files/ENCFF570NOM/, /files/ENCFF920UOH/, /files/ENCFF356LFX/	11716	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF594DZH/@@download/ENCFF594DZH.bed.gz				released	s3://encode-public/2021/11/25/0962b4af-6c78-4818-87e5-946a41b38f28/ENCFF594DZH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/11/25/0962b4af-6c78-4818-87e5-946a41b38f28/ENCFF594DZH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF997PJW	bam	bam		unfiltered alignments	GRCh38	ENCSR567QAD	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	ZBTB34-human	2	2_1		100					/files/ENCFF110MCL/, /files/ENCFF861TNM/, /files/ENCFF927KYL/	5000019468	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF997PJW/@@download/ENCFF997PJW.bam				released	s3://encode-public/2021/11/25/c945c945-ec3f-4537-aa3b-dceedfcbe5b7/ENCFF997PJW.bam	https://datasetencode.blob.core.windows.net/dataset/2021/11/25/c945c945-ec3f-4537-aa3b-dceedfcbe5b7/ENCFF997PJW.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF704PJO	bam	bam		unfiltered alignments	GRCh38	ENCSR567QAD	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	ZBTB34-human	1	1_1		100					/files/ENCFF110MCL/, /files/ENCFF881NEG/, /files/ENCFF628WYZ/	4674654458	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF704PJO/@@download/ENCFF704PJO.bam				released	s3://encode-public/2021/11/25/90394faf-5130-4a87-8a14-e8cfe8e3d326/ENCFF704PJO.bam	https://datasetencode.blob.core.windows.net/dataset/2021/11/25/90394faf-5130-4a87-8a14-e8cfe8e3d326/ENCFF704PJO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF135MVA	bam	bam		alignments	GRCh38	ENCSR567QAD	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	ZBTB34-human	1	1_1		100					/files/ENCFF110MCL/, /files/ENCFF881NEG/, /files/ENCFF628WYZ/	3417744033	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF135MVA/@@download/ENCFF135MVA.bam				released	s3://encode-public/2021/11/25/759d73fc-1ef5-4e93-a176-a0276c07a7ed/ENCFF135MVA.bam	https://datasetencode.blob.core.windows.net/dataset/2021/11/25/759d73fc-1ef5-4e93-a176-a0276c07a7ed/ENCFF135MVA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF920UOH	bam	bam		alignments	GRCh38	ENCSR567QAD	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	ZBTB34-human	2	2_1		100					/files/ENCFF110MCL/, /files/ENCFF861TNM/, /files/ENCFF927KYL/	2631784057	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF920UOH/@@download/ENCFF920UOH.bam				released	s3://encode-public/2021/11/25/ed8e72e7-e74b-4230-9abd-640918557bc5/ENCFF920UOH.bam	https://datasetencode.blob.core.windows.net/dataset/2021/11/25/ed8e72e7-e74b-4230-9abd-640918557bc5/ENCFF920UOH.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF434LYM	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR567QAD	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	ZBTB34-human	1	1_1							/files/ENCFF570NOM/, /files/ENCFF135MVA/, /files/ENCFF356LFX/	20719	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF434LYM/@@download/ENCFF434LYM.bed.gz				released	s3://encode-public/2021/11/25/27636158-42aa-4a79-b6a6-3a05167f448d/ENCFF434LYM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/11/25/27636158-42aa-4a79-b6a6-3a05167f448d/ENCFF434LYM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF700FDW	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR567QAD	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	ZBTB34-human	1, 2	1_1, 2_1							/files/ENCFF570NOM/, /files/ENCFF135MVA/, /files/ENCFF920UOH/, /files/ENCFF356LFX/	25273	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF700FDW/@@download/ENCFF700FDW.bed.gz				released	s3://encode-public/2021/11/25/73011367-b68e-4fa9-b847-9bdad5b4a60b/ENCFF700FDW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/11/25/73011367-b68e-4fa9-b847-9bdad5b4a60b/ENCFF700FDW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.8.0 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF002EWO	fastq	fastq		reads		ENCSR412CTM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SUZ12-human	1	1_1	36		single-ended					914624230	Michael Snyder, Stanford	https://www.encodeproject.org/files/ENCFF002EWO/@@download/ENCFF002EWO.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF002ECW/	released	s3://encode-public/2014/07/30/60dacfad-0ece-4279-87bd-98961b790a52/ENCFF002EWO.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/07/30/60dacfad-0ece-4279-87bd-98961b790a52/ENCFF002EWO.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild to moderate bottlenecking, low read depth, low read length		
ENCFF002EWP	fastq	fastq		reads		ENCSR412CTM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SUZ12-human	2	2_1	36		single-ended					788351480	Michael Snyder, Stanford	https://www.encodeproject.org/files/ENCFF002EWP/@@download/ENCFF002EWP.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF002ECS/	released	s3://encode-public/2014/07/30/f53c15e4-901e-4103-9867-5aaf0176d1cb/ENCFF002EWP.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/07/30/f53c15e4-901e-4103-9867-5aaf0176d1cb/ENCFF002EWP.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild to moderate bottlenecking, low read depth, low read length		
ENCFF895FPP	bam	bam		alignments	GRCh38	ENCSR412CTM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SUZ12-human	1	1_1		36					/files/ENCFF110MCL/, /files/ENCFF002EWO/	1038832186	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF895FPP/@@download/ENCFF895FPP.bam				released	s3://encode-public/2020/12/01/77335607-5e70-4515-8fa4-67344add8b0d/ENCFF895FPP.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/77335607-5e70-4515-8fa4-67344add8b0d/ENCFF895FPP.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
ENCFF618ZRR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR412CTM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SUZ12-human	2	2_1							/files/ENCFF253OGH/, /files/ENCFF275MMX/, /files/ENCFF356LFX/, /files/ENCFF005NXS/	31243	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF618ZRR/@@download/ENCFF618ZRR.bed.gz				released	s3://encode-public/2020/12/01/fd79723b-791b-45fc-a6bf-d772e4029710/ENCFF618ZRR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/fd79723b-791b-45fc-a6bf-d772e4029710/ENCFF618ZRR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
ENCFF709TIP	bam	bam		unfiltered alignments	GRCh38	ENCSR412CTM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SUZ12-human	1	1_1		36					/files/ENCFF110MCL/, /files/ENCFF002EWO/	1278661459	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF709TIP/@@download/ENCFF709TIP.bam				released	s3://encode-public/2020/12/01/07c91723-683d-4f36-bb44-0c5dbd3fc7ff/ENCFF709TIP.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/07c91723-683d-4f36-bb44-0c5dbd3fc7ff/ENCFF709TIP.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
ENCFF580QXZ	bam	bam		unfiltered alignments	GRCh38	ENCSR412CTM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SUZ12-human	2	2_1		36					/files/ENCFF002EWP/, /files/ENCFF110MCL/	1081640275	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF580QXZ/@@download/ENCFF580QXZ.bam				released	s3://encode-public/2020/12/01/4a2a9435-0c0e-48a9-b17e-378a9ebd5913/ENCFF580QXZ.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/4a2a9435-0c0e-48a9-b17e-378a9ebd5913/ENCFF580QXZ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
ENCFF275MMX	bam	bam		alignments	GRCh38	ENCSR412CTM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SUZ12-human	2	2_1		36					/files/ENCFF002EWP/, /files/ENCFF110MCL/	808866888	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF275MMX/@@download/ENCFF275MMX.bam				released	s3://encode-public/2020/12/01/412f1977-45d1-4fbb-8fd7-dcba52f83d6a/ENCFF275MMX.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/412f1977-45d1-4fbb-8fd7-dcba52f83d6a/ENCFF275MMX.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
ENCFF889QYR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR412CTM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SUZ12-human	1, 2	1_1, 2_1							/files/ENCFF275MMX/, /files/ENCFF895FPP/, /files/ENCFF253OGH/, /files/ENCFF356LFX/, /files/ENCFF005NXS/	48798	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF889QYR/@@download/ENCFF889QYR.bed.gz				released	s3://encode-public/2020/12/01/722e8a89-1c63-4686-8e45-70524b9ace31/ENCFF889QYR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/722e8a89-1c63-4686-8e45-70524b9ace31/ENCFF889QYR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
ENCFF492RXL	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR412CTM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SUZ12-human	1	1_1							/files/ENCFF253OGH/, /files/ENCFF356LFX/, /files/ENCFF005NXS/, /files/ENCFF895FPP/	37871	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF492RXL/@@download/ENCFF492RXL.bed.gz				released	s3://encode-public/2020/12/01/cdf2aeac-18ac-43f0-9777-beadd95de0e8/ENCFF492RXL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/cdf2aeac-18ac-43f0-9777-beadd95de0e8/ENCFF492RXL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
ENCFF943SUL	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR412CTM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SUZ12-human	1, 2	1_1, 2_1							/files/ENCFF275MMX/, /files/ENCFF895FPP/, /files/ENCFF253OGH/, /files/ENCFF356LFX/, /files/ENCFF005NXS/	45275	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF943SUL/@@download/ENCFF943SUL.bed.gz				released	s3://encode-public/2020/12/01/92399a78-12e2-49c6-9bdb-c0038baae5bf/ENCFF943SUL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/92399a78-12e2-49c6-9bdb-c0038baae5bf/ENCFF943SUL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
ENCFF002EEC	fastq	fastq		reads		ENCSR376WCJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	IRF2-human	3	3_1	36		single-ended					1151961310	Michael Snyder, Stanford	https://www.encodeproject.org/files/ENCFF002EEC/@@download/ENCFF002EEC.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF002ECS/	released	s3://encode-public/2014/07/04/1d87169d-925f-46a5-a928-e8091e3c53fe/ENCFF002EEC.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/07/04/1d87169d-925f-46a5-a928-e8091e3c53fe/ENCFF002EEC.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			low read length		
ENCFF002EEJ	fastq	fastq		reads		ENCSR376WCJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	IRF2-human	1	1_1	36		single-ended					1050137304	Michael Snyder, Stanford	https://www.encodeproject.org/files/ENCFF002EEJ/@@download/ENCFF002EEJ.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF002ECW/	released	s3://encode-public/2014/07/04/b771756d-53e6-4070-87ef-577c7cb5982e/ENCFF002EEJ.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/07/04/b771756d-53e6-4070-87ef-577c7cb5982e/ENCFF002EEJ.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			low read length		
ENCFF442EGA	bam	bam		unfiltered alignments	GRCh38	ENCSR376WCJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	IRF2-human	1	1_1		36					/files/ENCFF002EEJ/, /files/ENCFF110MCL/	1259906896	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF442EGA/@@download/ENCFF442EGA.bam				released	s3://encode-public/2020/12/01/483a9d89-487c-4899-b7c4-eef218c4d8ca/ENCFF442EGA.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/483a9d89-487c-4899-b7c4-eef218c4d8ca/ENCFF442EGA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length		
ENCFF346BZX	bam	bam		unfiltered alignments	GRCh38	ENCSR376WCJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	IRF2-human	3	3_1		36					/files/ENCFF002EEC/, /files/ENCFF110MCL/	1380598151	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF346BZX/@@download/ENCFF346BZX.bam				released	s3://encode-public/2020/12/01/92f3c1ce-8cc2-4fa2-ae32-5afa7cb2a77a/ENCFF346BZX.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/92f3c1ce-8cc2-4fa2-ae32-5afa7cb2a77a/ENCFF346BZX.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length		
ENCFF279VZX	bam	bam		alignments	GRCh38	ENCSR376WCJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	IRF2-human	1	1_1		36					/files/ENCFF002EEJ/, /files/ENCFF110MCL/	990090693	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF279VZX/@@download/ENCFF279VZX.bam				released	s3://encode-public/2020/12/01/585e0160-1be3-4d5a-bb8e-8152e270d177/ENCFF279VZX.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/585e0160-1be3-4d5a-bb8e-8152e270d177/ENCFF279VZX.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length		
ENCFF326KVZ	bam	bam		alignments	GRCh38	ENCSR376WCJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	IRF2-human	3	3_1		36					/files/ENCFF002EEC/, /files/ENCFF110MCL/	1096897729	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF326KVZ/@@download/ENCFF326KVZ.bam				released	s3://encode-public/2020/12/01/532c68a9-72d0-4005-94a1-39db15542949/ENCFF326KVZ.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/532c68a9-72d0-4005-94a1-39db15542949/ENCFF326KVZ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length		
ENCFF132ZKZ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR376WCJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	IRF2-human	3	3_1							/files/ENCFF005NXS/, /files/ENCFF356LFX/, /files/ENCFF326KVZ/, /files/ENCFF253OGH/	100907	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF132ZKZ/@@download/ENCFF132ZKZ.bed.gz				released	s3://encode-public/2020/12/01/a0ef74da-6af5-4a1c-9129-350449612e02/ENCFF132ZKZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/a0ef74da-6af5-4a1c-9129-350449612e02/ENCFF132ZKZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length		
ENCFF608JCI	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR376WCJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	IRF2-human	1	1_1							/files/ENCFF356LFX/, /files/ENCFF279VZX/, /files/ENCFF005NXS/, /files/ENCFF253OGH/	77632	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF608JCI/@@download/ENCFF608JCI.bed.gz				released	s3://encode-public/2020/12/01/7d116a8f-e4b0-4983-b926-68eb3006f634/ENCFF608JCI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/7d116a8f-e4b0-4983-b926-68eb3006f634/ENCFF608JCI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length		
ENCFF559ODJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR376WCJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	IRF2-human	1, 3	1_1, 3_1							/files/ENCFF005NXS/, /files/ENCFF326KVZ/, /files/ENCFF279VZX/, /files/ENCFF253OGH/, /files/ENCFF356LFX/	162132	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF559ODJ/@@download/ENCFF559ODJ.bed.gz				released	s3://encode-public/2020/12/01/21e234d9-288b-4b28-9049-b5bf6d3879ae/ENCFF559ODJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/21e234d9-288b-4b28-9049-b5bf6d3879ae/ENCFF559ODJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length		
ENCFF326LKJ	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR376WCJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	IRF2-human	1, 3	1_1, 3_1							/files/ENCFF005NXS/, /files/ENCFF326KVZ/, /files/ENCFF279VZX/, /files/ENCFF253OGH/, /files/ENCFF356LFX/	142344	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF326LKJ/@@download/ENCFF326LKJ.bed.gz				released	s3://encode-public/2020/12/01/bb0f7fdf-b857-4dc0-a886-7102f82f6813/ENCFF326LKJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/bb0f7fdf-b857-4dc0-a886-7102f82f6813/ENCFF326LKJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length		
ENCFF002EBP	fastq	fastq		reads		ENCSR189PYJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SMAD2-human	1	1_1	36		single-ended					699198044	Michael Snyder, Stanford	https://www.encodeproject.org/files/ENCFF002EBP/@@download/ENCFF002EBP.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF002ECW/	released	s3://encode-public/2014/07/04/3db9f8d4-4b2c-4ce7-b9de-2ee6488d7373/ENCFF002EBP.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/07/04/3db9f8d4-4b2c-4ce7-b9de-2ee6488d7373/ENCFF002EBP.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild to moderate bottlenecking, low read depth, low read length		
ENCFF002EBV	fastq	fastq		reads		ENCSR189PYJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SMAD2-human	2	2_1	36		single-ended					895697534	Michael Snyder, Stanford	https://www.encodeproject.org/files/ENCFF002EBV/@@download/ENCFF002EBV.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF002ECS/	released	s3://encode-public/2014/07/04/c2f0ee11-c93c-4847-9b2f-7a32877c9a7c/ENCFF002EBV.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2014/07/04/c2f0ee11-c93c-4847-9b2f-7a32877c9a7c/ENCFF002EBV.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			mild to moderate bottlenecking, low read depth, low read length		
ENCFF246PIR	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR189PYJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SMAD2-human	2	2_1							/files/ENCFF269LIH/, /files/ENCFF253OGH/, /files/ENCFF356LFX/, /files/ENCFF005NXS/	1426	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF246PIR/@@download/ENCFF246PIR.bed.gz				released	s3://encode-public/2020/12/01/288a4bcd-5690-4372-b0f4-ea3462675f5c/ENCFF246PIR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/288a4bcd-5690-4372-b0f4-ea3462675f5c/ENCFF246PIR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
ENCFF857OSK	bam	bam		unfiltered alignments	GRCh38	ENCSR189PYJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	SMAD2-human	1	1_1		36					/files/ENCFF110MCL/, /files/ENCFF002EBP/	978668352	ENCODE Processing Pipeline	https://www.encodeproject.org/files/ENCFF857OSK/@@download/ENCFF857OSK.bam				released	s3://encode-public/2020/12/01/c96ac249-b004-484e-bd05-28616a3c453e/ENCFF857OSK.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/c96ac249-b004-484e-bd05-28616a3c453e/ENCFF857OSK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, low read length		
